@relation friedman
@attribute Input1 numeric
@attribute Input2 numeric
@attribute Input3 numeric
@attribute Input4 numeric
@attribute Input5 numeric
@attribute class numeric
@attribute group {0,1}
@data
0.93287842,0.010287868,0.248479856,0.531990661,0.891606245,13.36662836,1
0.340569704,0.94638743,0.68228053,0.888408927,0.275401848,18.50928023,0
0.317550982,0.879520848,0.985574469,0.53818303,0.706865822,20.84435258,0
0.666612633,0.013994812,0.654372943,0.807997922,0.558915205,11.43391155,1
0.701325559,0.929637156,0.177833368,0.712831417,0.928668698,23.45590195,0
0.063759507,0.393446766,0.252014862,0.249282418,0.413958864,5.384894955,1
0.532913243,0.952285036,0.602661555,0.950454469,0.624666779,25.28840868,0
0.501855145,0.930710069,0.714913445,0.37626931,0.55221684,17.52018839,0
0.356434274,0.752333886,0.882423156,0.48914041,0.05929035,15.31253256,0
0.855752098,0.552680303,0.084580177,0.87324525,0.352931993,22.65049431,0
0.136720688,0.945200475,0.02519654,0.666546613,0.365608841,16.67227043,0
0.77195319,0.563607784,0.403376078,0.767786961,0.647075185,21.55237388,0
0.07327089,0.804740169,0.56452526,0.413909428,0.215819227,7.126505082,1
0.022411652,0.316160681,0.225374545,0.614729857,0.473257504,11.73614333,1
0.706902528,0.701051445,0.237564272,0.330044476,0.578129629,17.12619003,0
0.393387145,0.666473628,0.648828831,0.359280941,0.709448689,16.21496501,0
0.682872502,0.702168552,0.208671952,0.578569755,0.344891769,20.38384831,0
0.623516672,0.768565062,0.288802201,0.537738771,0.343801196,17.65231053,0
0.779609061,0.751912779,0.746728574,0.832655589,0.721862559,21.85897106,0
0.288278403,0.393519548,0.966807616,0.228922,0.454288594,12.65941664,1
0.396688067,0.08483455,0.371445178,0.174419789,0.188074224,3.323956614,1
0.341164745,0.790282812,0.578824069,0.842510432,0.506280965,18.72239393,0
0.561255701,0.303564941,0.522615976,0.822826494,0.190319707,13.83513245,1
0.488183011,0.65667877,0.453527197,0.301926446,0.43094898,13.95251848,1
0.900225371,0.324695762,0.048402482,0.572098395,0.789662647,20.96034814,0
0.846813799,0.769648069,0.925009895,0.733507239,0.985916801,24.49456758,0
0.00535887,0.840788356,0.593770024,0.626730254,0.329155431,6.770687721,1
0.035629264,0.126330403,0.902212766,0.842905526,0.386497712,11.80316885,1
0.276301806,0.771362777,0.765158097,0.828998801,0.808555575,19.26978397,0
0.090178852,0.857831904,0.978453824,0.606336331,0.040430198,15.54768907,0
0.40645486,0.004505338,0.458250203,0.686575222,0.066579661,6.287360779,1
0.66492266,0.416767879,0.288667049,0.210413824,0.68548978,14.41804958,1
0.963935375,0.020642144,0.937825768,0.598197399,0.107978169,10.15133362,1
0.467287852,0.445319165,0.6908482,0.031503816,0.610299624,9.086305014,1
0.450112456,0.765760512,0.745315864,0.95843053,0.957566028,24.30882668,0
0.592703863,0.155963214,0.926046828,0.917221117,0.239918418,16.1157597,0
0.848127148,0.668047801,0.108780749,0.547060616,0.89363419,22.79277784,0
0.695936733,0.005985921,0.999061886,0.998106408,0.614360737,18.67561241,0
0.681215265,0.426442877,0.306825308,0.542676811,0.840289646,18.76304677,0
0.725854314,0.826540779,0.668313573,0.718924818,0.771965165,20.58020901,0
0.115425356,0.803747898,0.819437991,0.911834526,0.338205328,15.5102819,0
0.165617141,0.737266484,0.905468933,0.82171849,0.308614611,15.24217436,0
0.216189951,0.412834925,0.663125318,0.765079129,0.053452224,11.18016498,1
0.34084469,0.647022933,0.623555606,0.150929782,0.492720177,10.04797425,1
0.132633527,0.805199615,0.076745028,0.924248215,0.253042411,19.35529143,0
0.564922177,0.312025083,0.609664151,0.722949953,0.302812474,14.54890249,1
0.804476415,0.974200835,0.837723415,0.492986218,0.828973994,17.98345706,0
0.841738875,0.928823009,0.182095687,0.573065532,0.287912957,16.71666263,0
0.174510855,0.082435004,0.805498268,0.009813211,0.586867978,3.584697559,1
0.667708908,0.780515736,0.656367212,0.39371917,0.927294897,17.97809741,0
0.131402473,0.715015106,0.374679535,0.939044162,0.56404199,15.3709775,0
0.782692946,0.03874815,0.756908661,0.811284486,0.836261081,15.83339722,0
0.659555095,0.701910919,0.678460795,0.374797223,0.094855042,14.31145904,1
0.456060673,0.18319619,0.38110587,0.052075041,0.640306306,6.734506881,1
0.022392628,0.129327781,0.33946287,0.076170745,0.284211866,1.999975073,1
0.22286967,0.014352068,0.162988714,0.923488652,0.793382656,15.99665624,0
0.294472299,0.223775207,0.907630692,0.052349484,0.335608547,7.130714562,1
0.382603875,0.763985652,0.314419256,0.1228358,0.581721123,11.66488958,1
0.936836407,0.881677757,0.16858126,0.847877369,0.214965001,17.09573747,0
0.195853496,0.688514441,0.111650116,0.727117265,0.22998936,14.22302904,1
0.9638943,0.617246192,0.186178731,0.672646466,0.272272124,18.7061778,0
0.636034417,0.705336338,0.319499974,0.020568319,0.212784092,12.74416768,1
0.009133713,0.913524179,0.93228443,0.176714259,0.722067479,9.748434975,1
0.82886181,0.463161757,0.922946336,0.467296367,0.528947949,19.72148988,0
0.872151915,0.615285114,0.926433812,0.717794786,0.673925011,23.21095403,0
0.782135288,0.561987665,0.49218456,0.955894466,0.050876777,19.7130986,0
0.520839773,0.378738363,0.80079061,0.775904142,0.365906813,16.70598202,0
0.490446429,0.88570722,0.741938496,0.789297998,0.906965636,24.53457528,0
0.358540494,0.437517513,0.070824517,0.778908472,0.871426445,20.07538443,0
0.972151358,0.709814578,0.300293581,0.394587137,0.451598331,16.29622268,0
0.599871778,0.552060016,0.992744238,0.952489168,0.607449427,24.81522547,0
0.945272054,0.728170658,0.575359221,0.81423857,0.848323851,20.10324763,0
0.195521082,0.42387078,0.046259104,0.521991404,0.68890479,16.20878234,0
0.206465689,0.910855862,0.726745059,0.57455412,0.907339802,17.11483688,0
0.596590424,0.325878186,0.660993509,0.828579662,0.69218971,17.19803321,0
0.957697874,0.762145834,0.245557945,0.835901772,0.602625523,21.0912398,0
0.171098188,0.566628363,0.068484722,0.799782581,0.87605604,18.9465932,0
0.024619648,0.000893145,0.982904395,0.315392523,0.681291088,12.06170331,1
0.989413335,0.239692233,0.228751749,0.782255415,0.741758812,19.6505846,0
0.519304033,0.296236916,0.554075913,0.790865746,0.303816117,15.03495709,0
0.992573566,0.276316563,0.916293811,0.132847172,0.903401688,15.8452625,0
0.81003871,0.601499014,0.533140223,0.181460601,0.335890566,13.94499517,1
0.131944387,0.03715245,0.085539662,0.296344358,0.609265728,11.15051403,1
0.258785603,0.744729439,0.199144755,0.011968565,0.754599391,12.09061811,1
0.318335262,0.581935346,0.398364866,0.55267308,0.013649064,10.70799721,1
0.596159249,0.091307982,0.947014417,0.839912,0.987079422,18.30402877,0
0.667639019,0.094134756,0.708769223,0.033862176,0.771752859,6.80491251,1
0.027331964,0.638546321,0.374743689,0.569093048,0.274152969,7.964327679,1
0.133088132,0.26987274,0.63150605,0.232246422,0.103433052,4.678903881,1
0.29081227,0.278634693,0.682643687,0.454979097,0.561034697,10.67415688,1
0.603542512,0.602335954,0.752730408,0.77666211,0.809905253,21.66099028,0
0.193069934,0.351151654,0.871722726,0.400218301,0.755258346,12.79757738,1
0.206969406,0.857862431,0.278257605,0.97926961,0.618163297,17.84906298,0
0.679623174,0.790519981,0.908062601,0.294130609,0.868037434,20.56092515,0
0.632170339,0.756230619,0.152239283,0.35332962,0.261528184,17.11730403,0
0.452114529,0.428114213,0.721013835,0.288201822,0.641423566,14.17561652,1
0.899186883,0.125701823,0.728926601,0.999480216,0.106530983,14.02961423,1
0.844923114,0.201229962,0.490780113,0.162814535,0.212879326,9.01738672,1
0.838330762,0.4577368,0.644438276,0.2396366,0.682377924,14.42959166,1
0.984867414,0.594201138,0.860705311,0.198182589,0.562532024,17.33490623,0
0.603429396,0.491426108,0.507135826,0.792269614,0.091210013,17.2205414,0
0.167567215,0.888943486,0.525306655,0.247982466,0.647122707,11.41483055,1
0.429479688,0.131345495,0.155431462,0.703712973,0.376433789,12.89436429,1
0.855329395,0.401314627,0.522281634,0.539253636,0.221282777,14.50223721,1
0.739108933,0.000160284,0.785475887,0.370009414,0.073785155,5.726277248,1
0.857917989,0.823892475,0.659325149,0.44361501,0.954335382,16.79501598,0
0.210663175,0.134372963,0.88819532,0.177559946,0.027557946,5.92688109,1
0.90542739,0.413728702,0.44090889,0.377539243,0.024233717,13.10499406,1
0.024561147,0.426353223,0.426330256,0.20076748,0.948752072,7.219789222,1
0.42082545,0.138071328,0.209836291,0.013536451,0.152816743,4.979881182,1
0.386811669,0.088729524,0.62397935,0.312521948,0.489380867,5.767377888,1
0.248700099,0.69499478,0.755057985,0.635797699,0.380529018,15.37256631,0
0.315414989,0.901937848,0.142931872,0.945245872,0.471035269,23.40158572,0
0.660848139,0.400899401,0.444339773,0.072239494,0.67540007,11.06522313,1
0.517044967,0.109949497,0.02534164,0.091577305,0.592042513,9.92371537,1
0.384382825,0.235050041,0.637783305,0.881169885,0.180766288,12.36240206,1
0.642342908,0.661024607,0.133988575,0.113122829,0.190629575,14.07442229,1
0.850563209,0.592598604,0.122218351,0.517754487,0.078141841,17.17792711,0
0.469790482,0.023645856,0.437276716,0.705955058,0.395951455,10.24540148,1
0.50179508,0.340810097,0.307292145,0.12748236,0.215584815,9.332889405,1
0.68649633,0.291786476,0.846312421,0.84561551,0.001251448,15.80013447,0
0.642790346,0.055310599,0.416720691,0.825228872,0.784082595,13.42442084,1
0.466046263,0.251673251,0.894327966,0.40627923,0.279648861,12.00203292,1
0.222522991,0.609622413,0.3130455,0.631187077,0.099608463,11.41502842,1
0.982496938,0.313756853,0.617378027,0.480929818,0.423074147,16.26406461,0
0.530592623,0.161473301,0.040615751,0.098615822,0.717317093,11.78753647,1
0.84259507,0.337512466,0.921256791,0.874273038,0.446830187,22.83226137,0
0.855984425,0.834364698,0.507021683,0.671278228,0.834806157,18.17990044,0
0.578030646,0.050298665,0.194514915,0.542311056,0.248207378,10.33495015,1
0.345258452,0.994585137,0.031952654,0.018343634,0.364155046,14.5407588,1
0.595677775,0.36275084,0.787330675,0.585887682,0.21424844,13.37542649,1
0.95110683,0.031503912,0.611248952,0.287282038,0.608225675,8.246709867,1
0.487394366,0.91139364,0.008268824,0.419446493,0.595330392,21.40641528,0
0.085152998,0.498918356,0.088501302,0.38261466,0.869898795,12.31783283,1
0.811606593,0.999677453,0.043594481,0.352720068,0.275111885,14.77275622,0
0.680796605,0.314787523,0.739593203,0.756174088,0.597047172,16.66445215,0
0.331926454,0.06102723,0.559750553,0.521512801,0.988541846,10.45258507,1
0.748475161,0.985885967,0.597407014,0.345612538,0.472061969,14.36137917,1
0.365838209,0.108376121,0.573215982,0.765482144,0.011458828,9.939203791,1
0.712063066,0.382699168,0.699855671,0.493870718,0.515645506,15.01752034,0
0.857952694,0.164734938,0.073153304,0.649924495,0.119794393,14.11605851,1
0.448830118,0.171920065,0.638288591,0.843578678,0.997520276,15.98203693,0
0.567270049,0.370475062,0.646909315,0.507712582,0.456596834,13.17011457,1
0.283226,0.773870337,0.391907649,0.136346424,0.269560731,8.189885665,1
0.523895124,0.385343879,0.673567183,0.314630715,0.199579666,10.68556605,1
0.630395569,0.326207301,0.893229303,0.616315054,0.041473635,16.81623761,0
0.762546372,0.179250415,0.629656813,0.070883279,0.356014568,7.476887852,1
0.009466111,0.178000142,0.350717765,0.610492577,0.858929968,11.66922671,1
0.63797866,0.799748803,0.544318636,0.964656013,0.098034634,19.16834402,0
0.505989769,0.536843771,0.554004978,0.09422066,0.552431183,11.02777791,1
0.253297429,0.845377435,0.663113905,0.652990825,0.234222041,15.19407183,0
0.006933296,0.303224157,0.175775178,0.499353535,0.362390996,8.577788877,1
0.32594987,0.365003278,0.908522098,0.806848124,0.266754466,15.27370293,0
0.956510934,0.105212338,0.501699728,0.404354623,0.378079078,8.635755062,1
0.015332581,0.792600177,0.337669316,0.461675625,0.327639261,7.092607982,1
0.310490878,0.542242074,0.57073809,0.430107315,0.295265656,10.98271283,1
0.917163315,0.672245376,0.333161555,0.190953861,0.569198571,14.71532804,0
0.049774196,0.043701107,0.399898356,0.613085723,0.326209738,7.813881001,1
0.821574489,0.894384265,0.959198404,0.498851418,0.431100544,16.78247014,0
0.333668779,0.172404084,0.39183759,0.448296788,0.934081076,12.26185392,1
0.955603662,0.194893022,0.255696206,0.403765532,0.592620135,12.88902248,1
0.853798711,0.368466213,0.91800969,0.984494857,0.935316595,26.57162508,0
0.757185453,0.529658683,0.989250305,0.638575188,0.658246866,24.94047851,0
0.031233241,0.952988091,0.507367705,0.069562376,0.383417764,4.735364682,1
0.004090843,0.38749635,0.812983143,0.518775776,0.108219113,8.397880004,1
0.712476992,0.447864264,0.686268091,0.050245327,0.670684529,13.51058594,1
0.116757566,0.88738358,0.205468917,0.121564385,0.09515336,6.84697991,1
0.165876869,0.288053628,0.186011208,0.027401799,0.324397254,5.359348761,1
0.641468775,0.076169285,0.269877336,0.676642587,0.518170711,11.74774214,1
0.250894686,0.248034059,0.153820938,0.886756994,0.051769692,13.18381685,1
0.005622506,0.429959927,0.847766931,0.130351691,0.395279459,5.2944517,1
0.002741799,0.138538636,0.799266783,0.810399423,0.144058069,13.34900185,1
0.823805812,0.808209224,0.634120088,0.904710356,0.371733165,19.4245135,0
0.336730963,0.246111863,0.275936978,0.188389691,0.386479226,7.612976361,1
0.674029522,0.855267179,0.790289484,0.644353847,0.41045977,19.93368045,0
0.438793783,0.605066269,0.567155041,0.240981547,0.891096905,13.68148229,1
0.891997601,0.519770578,0.878169984,0.718740475,0.961534209,25.00291664,0
0.670214117,0.384165473,0.10043449,0.578451308,0.181619048,16.03081855,0
0.742462799,0.938473297,0.957576619,0.571299181,0.940582312,21.89348205,0
0.73727749,0.013558788,0.37218482,0.438442097,0.151158857,6.053346087,1
0.967742565,0.411062054,0.251759789,0.744212899,0.126211786,20.13542725,0
0.810636175,0.46919912,0.215886446,0.432109584,0.959551615,19.65153809,0
0.743846533,0.528126141,0.93815491,0.830695632,0.473128939,22.50580914,0
0.849134333,0.559612162,0.162370308,0.850121192,0.251556106,20.67119112,0
0.923795704,0.80893744,0.785926385,0.794357946,0.600716608,19.99585303,0
0.758367847,0.141954006,0.341619381,0.255265415,0.172967363,7.55417039,1
0.688073978,0.785864465,0.186235365,0.228851415,0.761078,17.92933563,0
0.09524159,0.578981851,0.392090099,0.928193485,0.999539431,18.1408169,0
0.173698764,0.106889918,0.977213839,0.428435106,0.872506253,12.61715545,1
0.366692712,0.500447979,0.110932615,0.680541136,0.805820423,20.20358593,0
0.530334742,0.628830392,0.954607107,0.407725335,0.481840481,19.91676543,0
0.372402732,0.578557948,0.228936042,0.592193056,0.139325833,14.7192333,0
0.465494161,0.829479612,0.53059192,0.154572123,0.26414429,14.4198647,1
0.018297133,0.907473412,0.507704199,0.374261378,0.832324017,7.06049704,1
0.2560458,0.837123987,0.606006172,0.797945513,0.834213112,16.58830553,0
0.655418667,0.078052256,0.762535495,0.072425482,0.501990095,6.464462637,1
0.600535058,0.06612956,0.66973789,0.707139862,0.0319157,10.35171364,1
0.950178894,0.918247788,0.322853691,0.957424716,0.079461278,15.16833783,0
0.287089026,0.712649612,0.143164136,0.226306007,0.76262487,14.76583636,0
0.979529213,0.167729039,0.478219664,0.806646545,0.287045694,14.25697295,1
0.950603273,0.086074406,0.548067468,0.781933887,0.584030975,13.1867586,1
0.201806594,0.153883576,0.501922093,0.588201439,0.937658006,10.137133,1
0.919005708,0.766384387,0.872386841,0.92249021,0.987678493,25.26778547,0
0.439676518,0.274407615,0.168516277,0.209686224,0.53973197,8.473425098,1
0.317863759,0.951299895,0.927591766,0.090060497,0.69547178,17.79590056,0
0.005459407,0.82816504,0.620180113,0.000212289,0.296212864,0.664014955,1
0.713458221,0.08451287,0.212228008,0.502588943,0.137337759,9.690427418,1
0.065729817,0.743863739,0.697108468,0.513595478,0.232512181,9.241156419,1
0.828634718,0.232892988,0.45336637,0.722442124,0.315431667,16.55513967,0
0.922566561,0.737521176,0.406795929,0.354149698,0.315509348,12.08080508,1
0.605152048,0.409591375,0.808216847,0.708978821,0.092323719,17.21919515,0
0.579044559,0.007940875,0.198658816,0.239555003,0.881009452,9.504497587,1
0.605148406,0.373824896,0.545631981,0.863015609,0.887625264,20.15677191,0
0.886720169,0.690111134,0.792773663,0.041470703,0.495101703,12.57826223,1
0.524367807,0.027557759,0.856076426,0.737907809,0.203917666,11.33669604,1
0.130435825,0.221568178,0.232402131,0.632654428,0.510468694,11.60219152,1
0.996731568,0.112055213,0.705569279,0.607217202,0.69146921,14.26576263,1
0.694204341,0.992161445,0.22887817,0.023839209,0.336196457,11.8614297,1
0.446291147,0.236676903,0.615196067,0.05190588,0.978971884,9.082667538,1
0.395243623,0.898949043,0.789879501,0.617904589,0.65229966,21.96371595,0
0.749790184,0.900722417,0.206183295,0.137468203,0.286547594,11.72153902,1
0.51727451,0.364291007,0.913307881,0.808028802,0.862186994,21.26646309,0
0.71898973,0.409464958,0.566681593,0.591252858,0.905641579,17.49959525,0
0.39875378,0.37220345,0.621408453,0.063748273,0.283118589,7.021060041,1
0.753826527,0.541648268,0.738971646,0.651861828,0.146338196,16.12653202,0
0.758325195,0.72306676,0.44997237,0.389971759,0.123973373,13.8325056,1
0.152354713,0.486959549,0.641055447,0.016873361,0.924605132,7.996050828,1
0.021178713,0.207466521,0.740025405,0.000829931,0.36207525,2.931041885,1
0.714726199,0.537325488,0.284947191,0.677692527,0.829631387,20.70296818,0
0.803102817,0.484091583,0.474761064,0.839737876,0.277008797,18.34369651,0
0.230653548,0.459820623,0.109667507,0.255911756,0.520679338,10.58219194,1
0.935937306,0.051612613,0.098802168,0.547414881,0.372876421,12.60403033,1
0.607907,0.465978319,0.584401245,0.615956549,0.520591041,16.53622042,0
0.123517976,0.281372295,0.568637409,0.79932239,0.356521391,11.88763578,1
0.71034442,0.503880217,0.818934236,0.964459222,0.165351002,21.68250988,0
0.92835148,0.551208815,0.633103144,0.917308925,0.102280727,18.3376244,0
0.594025144,0.132270048,0.235464156,0.704801511,0.066970474,9.703866653,1
0.1785737,0.983631242,0.453757221,0.560996879,0.761672202,15.56055481,0
0.476864807,0.500594837,0.553220671,0.391534437,0.471028128,12.17955629,1
0.005373158,0.981115193,0.743640156,0.501303885,0.51677686,8.857655828,1
0.122858289,0.802585406,0.402601184,0.157555809,0.566927405,7.472131214,1
0.938537933,0.592365838,0.836221631,0.743969912,0.739834185,24.04693257,0
0.095380472,0.942943566,0.860092261,0.177426575,0.717719907,10.03782855,1
0.723348804,0.219935934,0.202131765,0.347388942,0.918122804,15.89032045,0
0.422833161,0.855796751,0.991217089,0.954354881,0.930609105,27.77985294,0
0.375112201,0.188249706,0.011690813,0.026804106,0.454455911,9.173519741,1
0.214744663,0.218659458,0.665861626,0.638352088,0.46717888,11.08821022,1
0.554510784,0.061731801,0.479342955,0.838490609,0.027594279,6.864393232,1
0.968496919,0.819564145,0.150798238,0.200821887,0.483081477,12.51961016,1
0.181366653,0.413224035,0.484570017,0.173463435,0.795719089,7.517204892,1
0.312421581,0.503675596,0.809353908,0.876060482,0.001320643,14.91153141,0
0.902896861,0.561397288,0.694091459,0.883549117,0.54720508,23.92888486,0
0.531199784,0.1244076,0.018367922,0.60269121,0.241695507,14.89880661,0
0.902322683,0.922401546,0.116912281,0.406841001,0.796794611,17.78217469,0
0.213111478,0.179152741,0.670399105,0.200940043,0.643487526,7.587357434,1
0.656987531,0.485872317,0.96335373,0.308312186,0.145301068,16.8396703,0
0.016663279,0.861391904,0.941217636,0.909732527,0.694475681,17.22119532,0
0.13286923,0.120030619,0.032039723,0.873444403,0.3088082,16.22127555,0
0.143746399,0.944713803,0.245585265,0.104210625,0.663875526,9.393898253,1
0.626057498,0.722015939,0.129860034,0.566717728,0.94612895,23.94204093,0
0.786517334,0.598067374,0.831002944,0.49124441,0.722677398,22.68670452,0
0.22742008,0.703928619,0.494298603,0.71790454,0.751815008,15.78356573,0
0.146032237,0.393922627,0.925451242,0.06797864,0.829550564,8.727333095,1
0.237730023,0.957878557,0.536637185,0.525125523,0.469090185,12.11508001,1
0.736249235,0.915065325,0.067887643,0.935868652,0.377357337,22.41550324,0
0.563430024,0.657591995,0.422314357,0.760624849,0.307965067,18.46669111,0
0.680385608,0.278380218,0.183449375,0.867638674,0.290739446,18.0300041,0
0.237429384,0.005309439,0.355331948,0.926386908,0.257149889,12.21508478,1
0.981801457,0.483431983,0.996835596,0.133718887,0.464517473,20.15111236,0
0.163152427,0.53131583,0.26409027,0.841872442,0.240583492,14.20208813,1
0.844588799,0.917918879,0.092633485,0.964781404,0.329493109,20.61462046,0
0.607156981,0.1000379,0.683547335,0.329703746,0.231812775,7.671501487,1
0.309811484,0.869915904,0.655416166,0.053489547,0.532165343,9.301524115,1
0.445271826,0.225930607,0.07581864,0.826187003,0.193880306,15.56489619,0
0.073826775,0.264086693,0.806735212,0.157842153,0.379109454,5.112230382,1
0.224932468,0.273095714,0.284338001,0.694837815,0.213508044,10.11230206,1
0.531482014,0.896183806,0.632489002,0.885812199,0.772936932,24.64279885,0
0.480305886,0.295429886,0.628236321,0.120240264,0.090960203,5.873782634,1
0.246861677,0.639857764,0.254428326,0.951921171,0.029148659,14.5041282,1
0.934092002,0.928883209,0.773323163,0.018111577,0.085127333,5.802540442,1
0.083859899,0.799396359,0.082966835,0.028614089,0.230294549,7.178705376,1
0.54115808,0.924828948,0.956424029,0.251718659,0.340278234,17.81031464,0
0.968769797,0.499500668,0.807386653,0.555650667,0.256524777,16.93034553,0
0.994293205,0.164896879,0.663575757,0.188836723,0.776780108,10.67928428,1
0.845853269,0.336280328,0.820427614,0.630922785,0.503999895,18.91159671,0
0.526641758,0.360032192,0.087489358,0.444314042,0.819533095,15.82712856,0
0.964867244,0.172531945,0.647559237,0.890589686,0.692629601,19.64751806,0
0.214229886,0.16303955,0.42275159,0.054694844,0.369387388,2.842880389,1
0.006401413,0.07960797,0.041198047,0.817349293,0.398737695,14.40827104,1
0.799646545,0.540045452,0.997714486,0.765290922,0.133468595,24.10549028,0
0.453723281,0.227671328,0.171434479,0.869348282,0.080805246,14.59818162,1
0.126376508,0.355013633,0.800212839,0.101619019,0.211713919,5.89703917,1
0.521595545,0.801170492,0.506732998,0.836100705,0.556350173,20.3219755,0
0.098336502,0.974117992,0.024126294,0.155656083,0.909714924,12.90956979,1
0.513386612,0.181247356,0.241608687,0.050242187,0.63984187,9.198685877,1
0.044367632,0.945838454,0.290788166,0.041905374,0.764005912,5.984382867,1
0.888273282,0.943225266,0.626667199,0.709884059,0.982673154,16.88156899,0
0.929657692,0.379523007,0.506777455,0.272716927,0.564268094,15.82368804,0
0.826220987,0.527643915,0.202213268,0.147830726,0.056890167,13.80043203,1
0.841474223,0.329671047,0.910675963,0.9599637,0.014826891,19.68938986,0
0.004940657,0.733514722,0.059410167,0.678579774,0.543287868,13.71112885,1
0.924937884,0.026288165,0.38739588,0.82626311,0.941329153,14.38057206,1
0.514877706,0.825276645,0.253252699,0.406087542,0.397079077,16.8425565,0
0.891810959,0.686751996,0.802675802,0.290381785,0.050840398,14.5662368,1
0.289361613,0.031729653,0.828245574,0.411113563,0.757629619,9.796162867,1
0.853788354,0.266754424,0.006520333,0.247514271,0.048984628,14.80987252,0
0.533103344,0.819271655,0.278253654,0.940462952,0.497978053,22.90854235,0
0.514212918,0.296390432,0.061759624,0.752590169,0.399381099,18.68148909,0
0.182426286,0.819879559,0.248480084,0.534227481,0.859413796,15.99770841,0
0.367555506,0.973951174,0.385804651,0.198799801,0.624169748,13.22294618,1
0.178887178,0.062299497,0.054686253,0.285016112,0.354562288,10.34934024,1
0.786622485,0.630756422,0.870145029,0.905653542,0.634758941,23.25990199,0
0.967855599,0.521165184,0.574595094,0.309743639,0.203602005,15.34593962,0
0.364099843,0.035883635,0.624511094,0.534783389,0.318985493,7.668048802,1
0.851336771,0.189755494,0.800037169,0.376359861,0.441518458,13.68365635,1
0.208808765,0.922204838,0.185037283,0.462486721,0.29341615,13.45448888,1
0.021109642,0.52912356,0.733807685,0.936596931,0.529782861,14.65741794,0
0.566064728,0.533016368,0.965076272,0.225395711,0.822605619,16.82036376,0
0.396056676,0.883943449,0.419934809,0.391086218,0.06907186,13.64001717,1
0.901111137,0.023798775,0.939099216,0.104731882,0.783136618,8.588867554,1
0.108199881,0.842358312,0.012308204,0.090199079,0.05647997,9.298347874,1
0.745488821,0.657033258,0.9349584,0.437775904,0.608481506,20.48447336,0
0.416395293,0.629497355,0.504853982,0.382287598,0.657828547,15.16232701,0
0.227157914,0.12919934,0.078041646,0.658331033,0.680399661,15.36363398,0
0.235446426,0.530676378,0.984037803,0.446588005,0.152124614,14.44349254,1
0.405653404,0.133410784,0.438640367,0.098367981,0.283272999,5.261449167,1
0.919861032,0.166525625,0.659486045,0.023770402,0.660441332,7.730188617,1
0.56080692,0.896086117,0.673084145,0.570712788,0.181621885,16.67944049,0
0.084481818,0.907260598,0.417659308,0.043392507,0.369142601,5.13052448,1
0.952409287,0.822931985,0.226352622,0.220430208,0.056396819,10.55045415,1
0.884381457,0.721615643,0.198558927,0.258553454,0.464793919,15.46294668,0
0.888560739,0.766341339,0.449612702,0.857673921,0.426908976,19.09013396,0
0.787216068,0.460334107,0.152594597,0.842860176,0.941113658,23.64874145,0
0.653991176,0.058670913,0.418363727,0.961490417,0.008713562,10.97862015,1
0.821369068,0.876941467,0.653475783,0.996992225,0.671972576,21.11215975,0
0.302272524,0.829785026,0.530069356,0.022472818,0.916873031,12.95081385,1
0.063275641,0.641394621,0.34790402,0.976707322,0.453934523,13.20093892,1
0.840473489,0.501466827,0.11703123,0.575039676,0.675985332,22.07957864,0
0.341581351,0.881773468,0.108553664,0.316860057,0.093944522,15.40829385,0
0.954561717,0.961944893,0.47212166,0.918154533,0.406998295,13.21407241,1
0.055819849,0.418063629,0.014230964,0.973621982,0.152809616,17.63253201,0
0.11057545,0.17282167,0.492948842,0.461905854,0.588722584,6.808470373,1
0.045627302,0.317064835,0.105071365,0.117199101,0.223694048,5.348142259,1
0.139452641,0.77571258,0.48457796,0.251475222,0.949479106,9.682474503,1
0.509471592,0.731829641,0.510231808,0.197909026,0.875870902,16.05664152,0
0.710881843,0.781905358,0.303847368,0.29632535,0.422594252,15.60506911,0
0.337075863,0.633374928,0.586493013,0.159211997,0.832349003,12.27479716,1
0.841593141,0.497566105,0.808040111,0.973260594,0.603617325,25.34501714,0
0.865593845,0.208473874,0.633247248,0.332551596,0.200552924,9.92333232,1
0.98239288,0.291804704,0.025325826,0.93625934,0.214301422,22.7112608,0
0.076470372,0.226852995,0.134591811,0.037504269,0.540756651,8.049146245,1
0.99595347,0.470357061,0.588025194,0.206753836,0.740745865,14.72341621,0
0.350201925,0.544432052,0.078505593,0.214754806,0.318275596,14.85112124,0
0.332616048,0.833535594,0.364399699,0.980771809,0.371259431,19.63199568,0
0.930755009,0.156273168,0.970105708,0.619482429,0.148266092,16.98526597,0
0.791766882,0.153877816,0.445357238,0.064765102,0.269394097,4.836611986,1
0.596023917,0.762219688,0.970879791,0.221756118,0.078157055,18.07281514,0
0.466632614,0.010224496,0.626103174,0.170595093,0.625739201,5.936056474,1
0.997937898,0.959426957,0.74347199,0.849740503,0.512804735,12.89820997,1
0.022460799,0.798837431,0.593734763,0.280432182,0.335789289,4.698951751,1
0.544828343,0.970482929,0.3241731,0.915346046,0.824845854,24.89885316,0
0.674432047,0.808460172,0.098680024,0.347847381,0.420459577,18.55825592,0
0.898723724,0.57702307,0.154900625,0.490366866,0.104313523,16.74807229,0
0.828614962,0.038864895,0.903456721,0.059786296,0.372537155,7.140200845,1
0.271902127,0.562117798,0.770219072,0.532832915,0.163386344,15.3202142,0
0.759670142,0.931794384,0.363970652,0.76710199,0.919973585,20.72640217,0
