@relation meta
@attribute DS_Name {'Aust_Credit','Belgian','BT','Chromosone','Credit','CUT','Diabetes','Digits','DNA','Faults','German_Credit','Head','Heart','KlDigits','Letters','NewBelgian','SatImage','Segment','Shuttle','Technical','TseTse','Vehicle'}
@attribute T numeric
@attribute N numeric
@attribute p numeric
@attribute k numeric
@attribute Bin numeric
@attribute Cost numeric
@attribute Sdratio numeric
@attribute correl numeric
@attribute cancor1 numeric
@attribute cancor2 numeric
@attribute fract1 numeric
@attribute fract2 numeric
@attribute skewness numeric
@attribute kurtosis numeric
@attribute Hc numeric
@attribute Hx numeric
@attribute MCx numeric
@attribute EnAtr numeric
@attribute NSRatio numeric
@attribute ALG_Name {'Ac2','Alloc80','BackProp','Bayes','BayesTree','C4.5','Cal5','CART','Cascade','Castle','Cn2','Default','Dipol92','Discrim','IndCART','ITrule','KNN','Kohonen','LogDisc','LVQ','NewId','QuaDisc','RBF','Smart'}
@attribute class numeric
@attribute group {0,1}
@data
'Heart',270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,'Cn2',5.712,1
'Heart',270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,'Default',2.703,1
'Heart',270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,'Dipol92',1.933,1
'Heart',270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,'Discrim',0.276,1
'Heart',270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,'ITrule',2.049,1
'Heart',270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,'IndCART',3.721,1
'Heart',270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,'KNN',1.512,1
'Heart',270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,'Kohonen',4.637,1
'Heart',270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,'LVQ',3.285,1
'Heart',270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,'LogDisc',0.32,1
'Heart',270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,'NewId',6.831,1
'Heart',270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,'QuaDisc',0.698,1
'Heart',270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,'RBF',5.916,1
'Heart',270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.70548,'Smart',1.512,1
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'Ac2',100.289,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'Alloc80',2.711,1
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'BackProp',19.651,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'Bayes',137.559,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'BayesTree',96.901,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'C4.5',108.421,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'CART',664.078,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'Cal5',169.408,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'Cascade',37.27,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'Castle',77.928,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'Cn2',108.421,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'Default',596.315,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'Dipol92',12.875,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'Discrim',37.27,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'ITrule',132.816,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'IndCART',101.645,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'KNN',0,1
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'Kohonen',664.078,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'LVQ',4.066,1
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'LogDisc',21.007,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'NewId',96.224,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'QuaDisc',3.388,1
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'RBF',23.717,0
'KlDigits',9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.372104,26.551996,'Smart',25.072,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'Ac2',52.292,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'Alloc80',0,1
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'BackProp',75.982,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'Bayes',134.341,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'BayesTree',17.334,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'C4.5',19.646,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'CART',270.416,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'Cal5',54.603,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'Cascade',270.416,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'Castle',52.292,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'Cn2',14.734,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'Default',258.86,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'Dipol92',32.358,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'Discrim',68.76,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'ITrule',153.12,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'IndCART',19.068,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'KNN',1.733,1
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'Kohonen',54.314,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'LVQ',4.334,1
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'LogDisc',49.114,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'NewId',18.49,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'QuaDisc',14.156,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'RBF',48.825,0
'Letters',5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.056851,4.962613,'Smart',66.737,0
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'Ac2',1.675,1
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'Alloc80',8.933,1
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'BackProp',2.513,1
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'Bayes',21.217,0
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'BayesTree',0.279,1
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'C4.5',1.396,1
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'CART',2.513,1
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'Cal5',3.629,1
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'Cascade',275.541,0
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'Castle',14.238,0
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'Cn2',3.35,1
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'Default',17.029,0
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'Dipol92',3.629,1
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'Discrim',7.817,1
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'ITrule',18.984,0
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'IndCART',0.279,1
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'KNN',10.888,0
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'Kohonen',19.821,0
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'LVQ',14.517,0
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'LogDisc',4.188,1
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'NewId',1.117,1
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'QuaDisc',6.142,1
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'RBF',6.142,1
'NewBelgian',1000,3000,57,2,0,0,1.0638,0.1216,0.5286,?,1,?,1.118,6.7738,0.3879,3.83,0.0421,9.213777,89.973872,'Smart',0,1
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'Ac2',9.654,1
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'Alloc80',5.823,1
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'BackProp',6.896,1
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'Bayes',29.576,0
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'BayesTree',8.122,1
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'C4.5',8.582,1
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'CART',6.743,1
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'Cal5',8.735,1
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'Cascade',10.574,0
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'Castle',15.325,0
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'Cn2',8.582,1
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'Default',102.061,0
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'Dipol92',2.605,1
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'Discrim',11.8,0
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'ITrule',138.84,0
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'IndCART',6.743,1
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'KNN',0,1
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'Kohonen',13.026,0
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'LVQ',1.686,1
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'LogDisc',10.574,0
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'NewId',8.582,1
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'QuaDisc',9.348,1
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'RBF',4.138,1
'SatImage',2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.619295,4.904797,'Smart',9.961,0
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'Ac2',0.282,1
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'Alloc80',0,1
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'BackProp',6.762,1
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'Bayes',66.211,0
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'BayesTree',0.845,1
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'C4.5',2.817,1
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'CART',2.817,1
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'Cal5',9.016,1
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'Cascade',273.295,0
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'Castle',23.103,0
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'Cn2',3.663,1
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'Default',245.12,0
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'Dipol92',0.282,1
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'Discrim',24.23,0
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'ITrule',119.743,0
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'IndCART',4.226,1
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'KNN',13.242,0
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'Kohonen',10.425,0
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'LVQ',4.508,1
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'LogDisc',22.258,0
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'NewId',1.127,1
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'QuaDisc',35.782,0
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'RBF',10.988,0
'Segment',2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.207434,3.614359,'Smart',6.198,1
'Shuttle',14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.883214,9.23626,'Ac2',37.331,0
'Shuttle',14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.883214,9.23626,'Alloc80',98.746,0
'Shuttle',14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.883214,9.23626,'BackProp',50.577,0
'Shuttle',14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.883214,9.23626,'Bayes',540.695,0
'Shuttle',14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.883214,9.23626,'BayesTree',1.204,1
'Shuttle',14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.883214,9.23626,'C4.5',10.838,0
'Shuttle',14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.883214,9.23626,'CART',8.43,1
'Shuttle',14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.883214,9.23626,'Cal5',2.408,1
'Shuttle',14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.883214,9.23626,'Cascade',12040.992,0
'Shuttle',14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.883214,9.23626,'Castle',456.399,0
'Shuttle',14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.3108,0.9653,3.4271,0.3348,2.883214,9.23626,'Cn2',2.408,1
